Time,header.seq,header.stamp.secs,header.stamp.nsecs,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1678956324,1104,1678956324,139978000,0.009541431,0.563597381,0.096098155,-0.252163649,0.699597597,0.335453868,0.578314304,-0.126400366,0.086994082,-0.00475042,0.245125234,-0.779648721,0.238676369
1678956324,1105,1678956324,202669000,0.004868865,0.566691816,0.096187323,-0.26199919,0.680091023,0.339379698,0.594688296,-0.078090653,0.042463791,-0.032670267,0.25120306,-0.891975522,0.433065623
1678956324,1106,1678956324,240292000,0.000746582,0.569198787,0.094477363,-0.270035893,0.666492403,0.340524614,0.605732262,-0.104949348,0.087189034,-0.043597169,0.138047218,-0.916732609,0.1185202
1678956324,1107,1678956324,287070000,-0.006379898,0.575874805,0.094091415,-0.274880856,0.65334022,0.335316271,0.620604575,-0.138622269,0.138620943,-0.043387145,0.067142814,-0.94702369,-0.175419807
1678956324,1108,1678956324,331873000,-0.013648159,0.581843019,0.091890983,-0.277091295,0.641071558,0.325715035,0.637304902,-0.143954888,0.13576667,-0.061948176,0.012430049,-0.980491996,-0.329277813
1678956324,1109,1678956324,384564000,-0.020429935,0.587874711,0.089587018,-0.279376417,0.628760636,0.31347239,0.65447998,-0.129048377,0.12090081,-0.066688046,-0.046973057,-1.04852891,-0.346488029
1678956324,1110,1678956324,436289000,-0.02532205,0.592317104,0.085910566,-0.284035653,0.612448931,0.298104912,0.674806356,-0.064745113,0.08424592,-0.077170834,-0.061584622,-1.065394521,-0.284790754
1678956324,1111,1678956324,475079000,-0.027871275,0.590813875,0.082574233,-0.289193422,0.599195898,0.288757086,0.688440919,-0.054378562,-0.01092847,-0.092842743,-0.073517382,-1.078386188,-0.088580847
1678956325,1112,1678956324,509476000,-0.028488999,0.58907038,0.079661466,-0.294573635,0.586485088,0.28215906,0.699748516,-0.038233053,-0.054693528,-0.103520632,-0.011840999,-1.068602204,-0.026290357
1678956325,1113,1678956324,552900000,-0.027841331,0.586294651,0.07524474,-0.300057262,0.569870174,0.274395138,0.714087546,0.004225073,-0.040505819,-0.10383983,0.071444184,-1.033322096,-0.012260675
